Atlas ID,Original Title,Alternate Titles,ISWC,Chain ID,Chain,IP Name,IPI Name Number,IPI Base Number,IP role,PER Own,PER Soc,MEC Own,MEC Soc,Performers
AW0MJ66V,FEEDBACK,,T0429782251,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"25,00",NS (099),"25,00",NS (099),
AW0MALHU,COWBOY DO AMOR,,T0390952790,A,,NILDOMAR FRANCISCO DANTAS,00291295056,I-000327169-8,CA,"35,00",ABRAMUS (201),"35,00",ABRAMUS (201),
AW0MALHU,COWBOY DO AMOR,,T0390952790,B,,IVANILDO MEDEIROS DE OLIVEIRA,00295842227,I-001739210-6,CA,"35,00",SBACEM (066),"35,00",SBACEM (066),
AW0MALHU,COWBOY DO AMOR,,T0390952790,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"15,00",UBC (093),"15,00",NS (099),
AW0MALHU,COWBOY DO AMOR,,T0390952790,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"15,00",UBC (093),"15,00",NS (099),
AW0MJDBI,MICHE (CHEGA DE LONGE BIS),,T0399521562,A,,ALEXANDRE AMARAL VAZ,00475077042,I-002307467-9,CA,"18,75",ABRAMUS (201),"18,75",ABRAMUS (201),
AW0MJDBI,MICHE (CHEGA DE LONGE BIS),,T0399521562,B,,JORGE AILTON NASCIMENTO SILVA,00583477509,I-002949817-5,CA,"25,00",UBC (093),"25,00",NS (099),
AW0MJDBI,MICHE (CHEGA DE LONGE BIS),,T0399521562,C,,LUIS MAURICIO PRAGANA DOS SANTOS,00128737260,I-001763965-3,CA,"15,00",UBC (093),"15,00",NS (099),
AW0MJDBI,MICHE (CHEGA DE LONGE BIS),,T0399521562,D,,WAGNER DOMINGUES COSTA,00404155792,I-001793242-0,CA,"2,50",UBC (093),"2,50",SBACEM (066),
AW0MJIPO,EU E O CORACAO,,T0399167102,A,,BRUNO CESAR OREFICE DE CARVALHO,00532427080,I-002635526-8,CA,"75,00",SBACEM (066),"75,00",SBACEM (066),
AW0MJIPO,EU E O CORACAO,,T0399167102,B,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MB00E,SAUDADE PULOU DO PEITO,,T0392072626,A,,ANTONIO DOMICIANO,00136449858,I-000357476-1,CA,"25,00",UBC (093),"25,00",NS (099),
AW0MB00E,SAUDADE PULOU DO PEITO,,T0392072626,B,,JOSE DIVINO NEVES,00443601189,I-002119837-6,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MB00E,SAUDADE PULOU DO PEITO,,T0392072626,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MK7XV,POR VOCE,,T0393234780,A,,ALEXANDRE SUBTIL CORREA,00425469741,I-002015028-9,CA,"16,67",NS (099),"16,67",NS (099),
AW0MK7XV,POR VOCE,,T0393234780,B,,IVONIR MACUGLIA MACHADO,00556871608,I-002779750-6,CA,"16,67",NS (099),"16,67",NS (099),
AW0MK7XV,POR VOCE,,T0393234780,C,,JORGE CESAR SIMAS,00426629153,I-002021483-7,CA,"16,67",SBACEM (066),"16,67",SBACEM (066),
AW0MK7XV,POR VOCE,,T0393234780,D,A,MARCIO DIAS DA SILVA ME,00703549256,I-003705264-3,E,"16,66",ABRAMUS (201),"16,66",ABRAMUS (201),
AW0MANJT,ALGUEM,,,A,,ROGERIO IMBUZEIRO BARROSO,00255699812,I-000202574-1,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0MANJT,ALGUEM,,,B,,JOSE CARLOS FIGUEREDO POLESHUCK,00256605756,I-000125051-5,CA,"37,50",UBC (093),"37,50",NS (099),
AW0MANJT,ALGUEM,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MANJT,ALGUEM,,,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MAN7Y,DANCA DO BAMBOLE,,,A,,WAGNER DIAS BASTOS,00240033820,I-000252631-8,CA,"37,50",ABRAMUS (201),"37,50",ABRAMUS (201),
AW0MAN7Y,DANCA DO BAMBOLE,,,B,,JORGE CLAUDIO CARDOSO DA SILVA,00257083068,I-000120901-2,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0MAN7Y,DANCA DO BAMBOLE,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MAN7Y,DANCA DO BAMBOLE,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"12,50",NS (099),"12,50",NS (099),
AW0MANVE,SAUDADE COM CERVEJA,,T0391256919,A,,MANOEL GERALDO DE ALENCAR,00252888239,I-000286099-1,CA,"37,50",NS (099),"37,50",NS (099),
AW0MANVE,SAUDADE COM CERVEJA,,T0391256919,B,,ALTAIR PARREIRA DE MENEZES,00252892645,I-000017250-7,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0MANVE,SAUDADE COM CERVEJA,,T0391256919,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MANVE,SAUDADE COM CERVEJA,,T0391256919,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MKNOS,CORACAO ILUDIDO,,T0393234804,A,,ALEXANDRE SUBTIL CORREA,00425469741,I-002015028-9,CA,"16,67",NS (099),"16,67",NS (099),
AW0MKNOS,CORACAO ILUDIDO,,T0393234804,B,,IVONIR MACUGLIA MACHADO,00556871608,I-002779750-6,CA,"16,67",NS (099),"16,67",NS (099),
AW0MKNOS,CORACAO ILUDIDO,,T0393234804,C,,JORGE CESAR SIMAS,00426629153,I-002021483-7,CA,"16,67",SBACEM (066),"16,67",SBACEM (066),
AW0MKNOS,CORACAO ILUDIDO,,T0393234804,D,A,MARCIO DIAS DA SILVA ME,00703549256,I-003705264-3,E,"16,66",ABRAMUS (201),"16,66",ABRAMUS (201),
AW0MAP82,E ISSO QUE EU MERECO,,,A,,JOVELINA FARIA BELFORT,00211629301,I-000238876-1,CA,"37,50",SOCINPRO (189),"37,50",NS (099),
AW0MAP82,E ISSO QUE EU MERECO,,,B,,JOSE CARLOS MAIA,00211554113,I-000220036-2,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0MAP82,E ISSO QUE EU MERECO,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MAP82,E ISSO QUE EU MERECO,,,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0ML26U,BILLY BILLY,,,A,,PAULO ROBERTO CARDOSO DA SILVA,00592347525,I-003004492-7,CA,"18,75",SOCINPRO (189),"0,00",NS (099),
AW0ML26U,BILLY BILLY,,,B,,MOACIR SILVA COSTA,00425608170,I-002015635-6,CA,"12,50",SBACEM (066),"12,50",SBACEM (066),
AW0ML26U,BILLY BILLY,,,C,,THIAGO MORAES RAYMUNDO,00594739886,I-003017273-5,CA,"18,75",SOCINPRO (189),"0,00",NS (099),
AW0ML26U,BILLY BILLY,,,D,,RENATO FERREIRA DA SILVA,00426625655,I-002021467-7,CA,"18,75",SBACEM (066),"0,00",SBACEM (066),
AW0ML26U,BILLY BILLY,,,E,A,SONY MUSIC PUBLISHING (BRAZIL) EDICOES MUSICAIS LTDA,01086263352,I-000106752-1,E,"6,25",UBC (093),"25,00",NS (099),
AW0ML26U,BILLY BILLY,,,F,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0ML26U,BILLY BILLY,,,G,C,SONY MUSIC PUBLISHING (BRAZIL) EDICOES MUSICAIS LTDA,01086263352,I-000106752-1,E,"6,25",UBC (093),"25,00",NS (099),
AW0ML26U,BILLY BILLY,,,H,D,SONY MUSIC PUBLISHING (BRAZIL) EDICOES MUSICAIS LTDA,01086263352,I-000106752-1,E,"6,25",UBC (093),"25,00",NS (099),
AW0ML2KE,ALUCINACAO,,,A,,MARIO CESAR DE OLIVEIRA DA CRUZ,00555222955,I-002768666-2,CA,"75,00",SBACEM (066),"75,00",SBACEM (066),
AW0ML2KE,ALUCINACAO,,,B,A,MARCIO DIAS DA SILVA ME,00703549256,I-003705264-3,E,"25,00",ABRAMUS (201),"25,00",ABRAMUS (201),
AW0ML3H2,SAI DESSA ONDA,,T0395252159,A,,CLAUDEMIR DA SILVA,00611704388,I-003125196-2,CA,"33,34",SBACEM (066),"33,34",SBACEM (066),
AW0ML3H2,SAI DESSA ONDA,,T0395252159,B,,EDINEI MOREIRA DA SILVA FERREIRA,AP07VLUL,,CA,"25,00",Non-IPI (999),"25,00",Non-IPI (999),
AW0ML3H2,SAI DESSA ONDA,,T0395252159,C,,GILSON BERNINI DE SOUZA,AP07VLUM,,CA,"33,33",Non-IPI (999),"33,33",Non-IPI (999),
AW0882O8,MALICIA,,T0400872890,A,,MOACYR DA LUZ SILVA,00224770477,I-001627682-5,C,"50,00",UBC (093),"50,00",NS (099),
AW0882O8,MALICIA,,T0400872890,B,,ROGERIO BATALHA DA SILVA,00748656100,I-003993205-1,C,"32,50",SBACEM (066),"25,00",SBACEM (066),
AW0882O8,MALICIA,,T0400872890,C,,FMC PUBLISHING,00561163370,I-002807685-7,E,"17,50",SUISA (080),"25,00",SUISA (080),
AW0MLE5A,DEU SEPARACAO,,T0398660611,A,,CHARLES BONFIM DE OLIVEIRA SILVA,00435518164,I-002074072-9,CA,"50,00",UBC (093),"50,00",SBACEM (066),
AW0MLE5A,DEU SEPARACAO,,T0398660611,B,,EDINEI MOREIRA DA SILVA FERREIRA,AP07VLST,,CA,"37,50",Non-IPI (999),"37,50",Non-IPI (999),
AW0OZWLK,PODIO,,,A,,2P,00211232242,,CA,"8,34",Non-IPI (999),"8,34",Non-IPI (999),
AW0OZWLK,PODIO,,,B,,CHOICE,00233236401,,CA,"8,34",Non-IPI (999),"8,34",Non-IPI (999),
AW0OZWLK,PODIO,,,C,,RIVAS DA SILVA BEZERRA JUNIOR,00751314172,I-004009407-1,CA,"8,33",ABRAMUS (201),"8,33",ABRAMUS (201),
AW0OZWLK,PODIO,,,D,,MAURICIO AUGUSTO LOURENCO,00396925501,I-005278876-6,CA,"8,34",UBC (093),"8,34",NS (099),
AW0OZWLK,PODIO,,,E,,MOZART MX,00377291332,I-005144408-5,CA,"8,34",UBC (093),"8,34",NS (099),
AW0OZWLK,PODIO,,,F,,MC SMITH,00536138064,I-002655749-1,CA,"8,33",UBC (093),"8,33",SBACEM (066),
AW0OZWLK,PODIO,,,G,A,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0OZWLK,PODIO,,,H,B,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0OZWLK,PODIO,,,I,C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0OZWLK,PODIO,,,J,D,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0OZWLK,PODIO,,,K,E,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0OZWLK,PODIO,,,L,F,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0MAQVE,PEGAMUTUKALA,,,A,,RODRIGO AGUIAR MADEIRA CAMPOS,00281952935,I-000313915-7,CA,"28,12",ABRAMUS (201),"28,12",ABRAMUS (201),
AW0MAQVE,PEGAMUTUKALA,,,B,,MARCO AURELIO FERNANDES MESQUITA,00633918238,I-003264207-0,CA,"18,75",UBC (093),"18,75",NS (099),
AW0MAQVE,PEGAMUTUKALA,,,C,,MARTIM LUTERO BATISTA REIS,00515702868,I-002540253-1,CA,"9,38",UBC (093),"9,38",NS (099),
AW0MAQVE,PEGAMUTUKALA,,,D,,WAGNER DOMINGUES COSTA,00404155792,I-001793242-0,CA,"9,38",UBC (093),"9,38",SBACEM (066),
AW0MAQVE,PEGAMUTUKALA,,,E,,LEANDRO JOSE BRANDAO CORREIA,00448726589,,CA,"9,38",Non-IPI (999),"9,38",Non-IPI (999),
AW0MAQVE,PEGAMUTUKALA,,,F,A | B | C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"9,38",UBC (093),"9,38",NS (099),
AW0MAQVE,PEGAMUTUKALA,,,G,A | B | C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"3,12",UBC (093),"3,12",NS (099),
AW0MAQVE,PEGAMUTUKALA,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,12",NS (099),"3,12",NS (099),
AW0MAQVE,PEGAMUTUKALA,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,12",NS (099),"3,12",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,A,,EVERTON DOMINGOS DE MATOS,00405673367,I-001801472-5,CA,"5,00",SOCINPRO (189),"0,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,B,,PAULO BARROS SANDES,00516797321,I-002546301-6,CA,"5,00",SBACEM (066),"5,00",SBACEM (066),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,C,,DIEGO MARADONA FERREIRA DA SILVA,00605933646,I-003088677-0,CA,"5,00",UBC (093),"0,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,D,,PAULO HENRIQUE DA SILVA PIRES,00706009671,I-003720004-5,CA,"5,00",SBACEM (066),"0,00",SBACEM (066),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,E,,GUILHERME FERRAZ,00723497233,I-003830458-2,CA,"5,00",SOCINPRO (189),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,F,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"5,00",SBACEM (066),"5,00",SBACEM (066),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,G,,ALEX RODRIGUES DA SILVA,00782142933,I-004206258-6,CA,"5,00",SOCINPRO (189),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,H,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"5,00",SOCINPRO (189),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,I,,JOAO MARCOS,01244335769,I-006947076-2,CA,"5,00",NS (099),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,J,,AISLAN ALVES,AP09PF5H,,CA,"5,00",Non-IPI (999),"5,00",Non-IPI (999),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,K,A,UNIVERSAL MUSIC PUBLISHING MGB BRASIL LTDA,00535003100,I-002649421-1,E,"5,00",UBC (093),"10,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,L,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"5,00",UBC (093),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,M,C,UNIVERSAL MUSIC PUBLISHING MGB BRASIL LTDA,00535003100,I-002649421-1,E,"5,00",UBC (093),"10,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,N,D,UNIVERSAL MUSIC PUBLISHING MGB BRASIL LTDA,00535003100,I-002649421-1,E,"5,00",UBC (093),"10,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,O,E,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"5,00",UBC (093),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,P,F,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,Q,G,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"5,00",UBC (093),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,R,H,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"5,00",UBC (093),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,S,I,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0MN3UP,HISTORIAS EM QUADRINHOS,,,T,J,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0MN5VS,SOBE NA CADEIRA,,,A,,THIAGO ANDRE BARBOSA,00476270733,I-002314025-0,CA,"16,67",UBC (093),"16,67",NS (099),
AW0MN5VS,SOBE NA CADEIRA,,,B,,ALEXANDRE SANTOS PASSOS,00550937147,I-002740676-2,CA,"16,67",UBC (093),"16,67",SBACEM (066),
AW0MN5VS,SOBE NA CADEIRA,,,C,,NASSOR PEREIRA DOS SANTOS,00571715935,I-002873328-8,CA,"16,67",ABRAMUS (201),"16,67",ABRAMUS (201),
AW0MN5VS,SOBE NA CADEIRA,,,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"16,66",UBC (093),"16,66",NS (099),
AW0MN5VS,SOBE NA CADEIRA,,,E,C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"16,67",UBC (093),"16,67",NS (099),
AW0MARXU,GUERRA DE PAZ,,,A,,JORGE ARAGAO DA CRUZ,00045267873,I-000262113-6,CA,"37,50",UBC (093),"37,50",NS (099),
AW0MARXU,GUERRA DE PAZ,,,B,,JOAO DE OLIVEIRA,00256459440,I-000184886-6,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MARXU,GUERRA DE PAZ,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MARXU,GUERRA DE PAZ,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"25,00",NS (099),"25,00",NS (099),
AW0MARZI,PAGODE NO SERRADO,,,A,,MARCO ANTONIO BARCELLOS,00211859772,I-000227545-6,CA,"37,50",NS (099),"37,50",NS (099),
AW0MARZI,PAGODE NO SERRADO,,,B,,JOSE CARLOS MAIA,00211554113,I-000220036-2,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0MARZI,PAGODE NO SERRADO,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MARZI,PAGODE NO SERRADO,,,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MLTDO,CHEFAO DA MULHERADA,,,A,,ALEXANDRE SUBTIL CORREA,00425469741,I-002015028-9,CA,"16,67",NS (099),"16,67",NS (099),
AW0MLTDO,CHEFAO DA MULHERADA,,,B,,IVONIR MACUGLIA MACHADO,00556871608,I-002779750-6,CA,"16,67",NS (099),"16,67",NS (099),
AW0MLTDO,CHEFAO DA MULHERADA,,,C,,JORGE CESAR SIMAS,00426629153,I-002021483-7,CA,"16,67",SBACEM (066),"16,67",SBACEM (066),
AW0MLTDO,CHEFAO DA MULHERADA,,,D,A,MARCIO DIAS DA SILVA ME,00703549256,I-003705264-3,E,"16,66",ABRAMUS (201),"16,66",ABRAMUS (201),
AW0MLVXM,HIPNOTIZA,,,A,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"6,83",SOCINPRO (189),"6,83",NS (099),
AW0MLVXM,HIPNOTIZA,,,B,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"4,55",SBACEM (066),"4,55",SBACEM (066),
AW0MLVXM,HIPNOTIZA,,,C,,SERGIO PORTO COELHO,00282376743,I-000046340-9,CA,"4,54",SOCINPRO (189),"4,54",NS (099),
AW0MLVXM,HIPNOTIZA,,,D,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"4,54",SOCINPRO (189),"4,54",NS (099),
AW0MLVXM,HIPNOTIZA,,,E,,PAULO HENRIQUE DA SILVA PIRES,00706009671,I-003720004-5,CA,"4,54",SBACEM (066),"4,54",SBACEM (066),
AW0MLVXM,HIPNOTIZA,,,F,,DIEGO MARADONA FERREIRA DA SILVA,00605933646,I-003088677-0,CA,"4,54",UBC (093),"4,54",NS (099),
AW0MLVXM,HIPNOTIZA,,,G,,FELIPE GOFFI DOS SANTOS,00721892044,I-003819875-1,CA,"4,54",UBC (093),"4,54",SBACEM (066),
AW0MLVXM,HIPNOTIZA,,,M,,MATHEUS NEVES FERREIRA,00718807814,I-003800268-3,CA,"4,54",ABRAMUS (201),"4,54",ABRAMUS (201),
AW0MLVXM,HIPNOTIZA,,,N,,JOAO VICTOR GUIMARAES ALLA DOS SANTOS GOMES,00859045214,I-004705790-7,CA,"4,54",ABRAMUS (201),"4,54",ABRAMUS (201),
AW0MLVXM,HIPNOTIZA,,,O,,GUSTAVO BAIA IMBIRIBA,00853185719,I-004665543-8,CA,"4,54",NS (099),"4,54",NS (099),
AW0MLVXM,HIPNOTIZA,,,P,,EVERTON DOMINGOS DE MATOS,00405673367,I-001801472-5,CA,"4,54",SOCINPRO (189),"4,54",NS (099),
AW0MLVXM,HIPNOTIZA,,,H,A | C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"4,54",UBC (093),"4,54",NS (099),
AW0MLVXM,HIPNOTIZA,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,54",NS (099),"4,54",NS (099),
AW0MLVXM,HIPNOTIZA,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,54",NS (099),"4,54",NS (099),
AW0MLVXM,HIPNOTIZA,,,K,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,54",NS (099),"4,54",NS (099),
AW0MLVXM,HIPNOTIZA,,,L,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,54",NS (099),"4,54",NS (099),
AW0MLVXQ,EU NAO,,,A,,DIFELIPPO,AP06EVHI,,CA,"5,00",Non-IPI (999),"5,00",Non-IPI (999),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,B,,HEITOR,AP068O0F,,CA,"5,00",Non-IPI (999),"5,00",Non-IPI (999),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,C,,EVERTON DNU - MATOS,AP062GHL,,CA,"5,00",Non-IPI (999),"5,00",Non-IPI (999),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,D,,PAULO PIRES,AP05WKRX,,CA,"5,00",Non-IPI (999),"5,00",Non-IPI (999),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,N,,SERGIO PORTO COELHO,00282376743,I-000046340-9,CA,"5,00",SOCINPRO (189),"5,00",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,O,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"5,00",SOCINPRO (189),"5,00",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,P,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"5,00",SBACEM (066),"5,00",SBACEM (066),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,Q,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"5,00",SOCINPRO (189),"5,00",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,R,,DIEGO MARADONA FERREIRA DA SILVA,00605933646,I-003088677-0,CA,"5,00",UBC (093),"5,00",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,S,,FELIPE GOFFI DOS SANTOS,00721892044,I-003819875-1,CA,"5,00",UBC (093),"5,00",SBACEM (066),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"2,50",NS (099),"2,50",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"2,50",NS (099),"2,50",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"2,50",NS (099),"2,50",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,K,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,L,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"2,50",NS (099),"2,50",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,M,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"2,50",NS (099),"2,50",NS (099),ISRAEL NOVAES
AW0MLVXQ,EU NAO,,,T,N,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"5,00",UBC (093),"5,00",NS (099),ISRAEL NOVAES
AW0MAT5I,MADE IN BRASIL,,T0390447503,A,,NILDOMAR FRANCISCO DANTAS,00291295056,I-000327169-8,CA,"35,00",ABRAMUS (201),"35,00",ABRAMUS (201),
AW0MAT5I,MADE IN BRASIL,,T0390447503,B,,IVANILDO MEDEIROS DE OLIVEIRA,00295842227,I-001739210-6,CA,"35,00",SBACEM (066),"35,00",SBACEM (066),
AW0MAT5I,MADE IN BRASIL,,T0390447503,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"15,00",UBC (093),"15,00",NS (099),
AW0MAT5I,MADE IN BRASIL,,T0390447503,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"15,00",UBC (093),"15,00",NS (099),
AW0MM6OD,MINISTERIO DA SAUDE,,,A,,CLAUDEMIR DA SILVA,00611704388,I-003125196-2,CA,"16,67",SBACEM (066),"16,67",SBACEM (066),
AW0MM6OD,MINISTERIO DA SAUDE,,,B,,MARCOS AURELIO GONCALVES NUNES,00431857258,I-002053743-1,CA,"25,00",SBACEM (066),"0,00",NS (099),
AW0MM6OD,MINISTERIO DA SAUDE,,,C,,LUIS CLAUDIO PAULINO DE ALMEIDA,00453190958,I-002176210-5,CA,"16,67",UBC (093),"16,67",NS (099),
AW0MM6OD,MINISTERIO DA SAUDE,,,D,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"16,66",UBC (093),"16,66",NS (099),
